#,Player,Age,Pos,Inn,TZR,TZR/143,RngR,ARM,DPR,ErrR,Pos Adj,Framing,Blocking,,Team,League
,Nishikawa Haruki,28,8,831.0,-6.8,-10.5,-2.2,-4.2,,-0.4,2.8,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Nishikawa Haruki,28,DH,135.0,,,,,,,-1.6,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Okada Takahiro,32,3,323.1,2.5,10.0,2.8,,-0.3,0.0,-3.6,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Okada Takahiro,32,7,342.1,-4.1,-15.4,-2.3,-1.9,,0.1,-3.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Okada Takahiro,32,DH,72.0,,,,,,,-0.9,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Mogi Eigoro,26,5,254.0,5.7,28.9,4.0,,0.1,1.6,-1.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Mogi Eigoro,26,6,333.1,1.1,4.2,2.0,,0.1,-1.0,2.7,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Mogi Eigoro,26,DH,17.0,,,,,,,-0.2,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Uebayashi Seiji,24,8,98.2,-0.3,-3.9,-0.3,-0.1,,0.0,0.3,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Uebayashi Seiji,24,9,295.2,5.0,21.8,1.3,3.6,,0.2,-1.2,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Fukuda Shuhei,31,3,2.2,0.0,0.0,0.0,,0.0,0.0,0.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Fukuda Shuhei,31,7,52.0,3.4,84.2,3.6,-0.2,,0.0,-0.5,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Fukuda Shuhei,31,8,310.0,-3.8,-15.8,-3.0,-1.0,,0.1,1.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Fukuda Shuhei,31,9,80.2,3.1,49.4,3.0,0.0,,0.1,-0.3,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Fukuda Shuhei,31,DH,19.0,,,,,,,-0.2,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Ishikawa Shingo,27,7,28.2,1.2,53.8,1.2,0.0,,0.0,-0.3,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Ishikawa Shingo,27,9,7.0,-0.3,-55.2,0.0,-0.3,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Adachi Ryoichi,32,6,665.2,5.6,10.8,4.6,,-1.3,2.3,5.4,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Adachi Yuichi,30,2,209.1,-1.1,-6.8,,-1.4,,0.4,3.0,-4.4,-0.3,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Makihara Taisei,27,4,189.2,1.1,7.5,0.3,,0.0,0.7,0.5,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Makihara Taisei,27,5,51.0,1.1,27.8,1.5,,-0.1,-0.4,-0.2,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Makihara Taisei,27,6,167.2,1.9,14.6,-0.2,,1.2,0.9,1.4,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Makihara Taisei,27,8,4.0,0.8,257.4,0.8,0.0,,0.0,0.0,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Makihara Taisei,27,9,7.0,1.0,183.9,1.0,0.0,,0.0,0.0,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Makihara Taisei,27,DH,1.0,,,,,,,0.0,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Ogino Takashi,34,7,31.2,0.5,20.3,0.9,-0.4,,0.0,-0.3,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Ogino Takashi,34,8,345.1,0.5,1.9,0.2,0.1,,0.2,1.1,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Ogino Takashi,34,9,53.1,0.2,4.8,0.4,-0.2,,0.0,-0.2,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Ogino Takashi,34,DH,18.0,,,,,,,-0.2,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Yuasa Dai,20,4,12.2,0.2,20.3,0.3,,-0.1,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Yuasa Dai,20,5,6.2,0.7,134.5,0.6,,0.0,0.1,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Yuasa Dai,20,6,3.0,-0.1,-42.9,-0.1,,0.0,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Chikamoto Koji,25,7,7.0,0.7,128.7,0.6,0.0,,0.0,-0.1,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Chikamoto Koji,25,8,975.1,12.3,16.2,9.1,2.7,,0.5,3.2,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Kitamura Takumi,24,3,79.2,1.5,24.2,1.2,,0.0,0.3,-0.9,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Kitamura Takumi,24,4,101.0,-0.8,-10.2,-2.1,,1.0,0.4,0.3,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Kitamura Takumi,24,5,17.0,0.6,45.4,0.6,,-0.1,0.1,-0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Kurihara Ryoya,23,2,7.0,-0.2,-36.8,,-0.2,,0.0,0.1,-0.3,0.1,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Kurihara Ryoya,23,3,206.0,3.6,22.5,1.7,,0.9,1.1,-2.3,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Kurihara Ryoya,23,7,235.2,-0.4,-2.2,-1.4,0.8,,0.1,-2.2,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Kurihara Ryoya,23,9,583.2,3.1,6.8,-0.2,3.0,,0.3,-2.3,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Okada Masatoshi,31,2,160.0,1.3,10.5,,1.0,,0.3,2.3,0.4,0.3,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Hirooka Taishi,23,3,4.0,-0.5,-160.9,-0.5,,0.0,0.0,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Hirooka Taishi,23,4,65.0,-1.8,-35.6,-1.8,,-0.2,0.2,0.2,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Hirooka Taishi,23,5,121.0,-2.0,-21.3,-1.6,,0.1,-0.5,-0.5,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Hirooka Taishi,23,6,22.0,0.3,17.6,0.0,,0.1,0.2,0.2,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Hirooka Taishi,23,7,7.0,-0.3,-55.2,-0.3,0.0,,0.0,-0.1,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Hirooka Taishi,23,9,45.1,-0.5,-14.2,-1.2,0.7,,0.0,-0.2,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Kamei Yoshiyuki,37,3,10.0,0.8,103.0,0.7,,0.0,0.1,-0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Kamei Yoshiyuki,37,7,200.2,1.8,11.5,1.3,0.4,,0.1,-1.9,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Kamei Yoshiyuki,37,9,51.2,-0.8,-19.9,-0.7,-0.2,,0.0,-0.2,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Uemoto Takashi,29,4,75.0,-1.4,-24.0,-2.0,,0.3,0.4,0.2,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Uemoto Takashi,29,5,13.2,0.2,18.8,0.1,,0.0,0.1,-0.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Uemoto Takashi,29,6,76.0,0.0,0.0,-0.2,,0.5,-0.3,0.6,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Uemoto Takashi,29,7,3.0,-0.1,-42.9,-0.3,0.1,,0.0,0.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Uemoto Takashi,29,8,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Uemoto Takashi,29,9,5.0,-0.3,-77.2,-0.3,0.0,,0.0,0.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Yachi Ryota,29,4,9.0,0.3,42.9,0.2,,0.1,0.0,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Yachi Ryota,29,5,32.0,0.6,24.1,0.3,,0.2,0.1,-0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Yachi Ryota,29,6,48.0,0.7,18.8,0.6,,-0.1,0.2,0.4,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Nakagawa Keita,24,3,12.1,-0.5,-52.3,0.2,,-0.1,-0.6,-0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Nakagawa Keita,24,5,66.0,0.6,11.7,1.0,,-0.1,-0.3,-0.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Nakagawa Keita,24,7,14.0,-1.8,-165.5,-1.2,-0.5,,0.0,-0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Nakagawa Keita,24,8,222.0,0.7,4.1,1.7,-1.2,,0.1,0.7,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Oda Yuya,30,7,35.0,1.0,36.8,1.7,-0.7,,0.0,-0.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Oda Yuya,30,8,86.2,0.6,8.9,-0.6,1.2,,0.0,0.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Oda Yuya,30,9,122.2,-0.8,-8.4,-1.2,0.4,,0.1,-0.5,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Tanaka Shunta,26,3,55.0,0.6,14.0,-0.1,,0.4,0.3,-0.6,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Tanaka Shunta,26,4,53.0,1.4,34.0,1.1,,0.0,0.3,0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Tanaka Shunta,26,5,25.1,-0.6,-30.5,0.6,,0.0,-1.2,-0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Tanaka Shunta,26,6,2.0,0.1,64.4,0.2,,-0.1,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Tanaka Shunta,26,7,18.0,-1.0,-71.5,-1.1,0.1,,0.0,-0.2,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Kuwahara Masayuki,26,7,1.0,0.3,386.1,0.3,0.0,,0.0,0.0,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Kuwahara Masayuki,26,8,67.2,-0.2,-3.8,0.1,-0.3,,0.0,0.2,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Hirata Ryosuke,32,9,392.0,1.6,5.3,-0.2,1.6,,0.2,-1.6,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Kobukata Hiroto,24,4,147.1,-1.3,-11.4,-0.8,,-0.2,-0.2,0.4,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Kobukata Hiroto,24,6,720.1,-2.1,-3.8,0.5,,-2.2,-0.4,5.9,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Suzuki Shohei,22,7,40.0,-0.8,-25.7,-0.7,-0.1,,0.0,-0.4,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Suzuki Shohei,22,8,241.0,-1.5,-8.0,0.2,-1.8,,0.1,0.8,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Suzuki Shohei,22,9,52.0,3.0,74.2,3.6,-0.6,,0.0,-0.2,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Masuda Daiki,26,4,29.0,1.1,48.8,0.9,,0.0,0.2,0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Masuda Daiki,26,5,3.0,-0.6,-257.4,-0.6,,0.0,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Masuda Daiki,26,6,83.2,-1.3,-20.0,-0.7,,-0.3,-0.3,0.7,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Masuda Daiki,26,7,19.0,0.0,0.0,1.0,-0.2,,-0.8,-0.2,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Masuda Daiki,26,8,20.0,0.7,45.0,0.7,0.0,,0.0,0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Masuda Daiki,26,9,3.0,0.3,128.7,0.3,0.0,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Nishiura Naomichi,29,5,198.2,-1.0,-6.5,0.4,,-0.8,-0.6,-0.8,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Nishiura Naomichi,29,6,453.0,0.9,2.6,-0.2,,-0.2,1.3,3.7,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Miyoshi Takumi,27,4,1.0,0.1,128.7,0.0,,0.1,0.0,0.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Miyoshi Takumi,27,5,107.2,-0.1,-1.2,-0.8,,-0.2,0.9,-0.4,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Miyoshi Takumi,27,6,19.0,1.0,67.7,0.6,,0.3,0.1,0.2,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Takeda Kengo,26,3,12.1,0.0,0.0,0.0,,0.0,0.0,-0.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Takeda Kengo,26,7,117.0,4.8,52.8,5.1,-0.4,,0.1,-1.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Takeda Kengo,26,8,5.0,0.1,25.7,-1.0,1.2,,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Takeda Kengo,26,9,61.1,-1.0,-21.0,-1.1,0.0,,0.0,-0.2,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Ohshiro Takumi,27,2,607.2,0.9,1.9,,0.8,,0.2,8.7,2.8,0.2,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Ohshiro Takumi,27,3,32.0,0.4,16.1,0.3,,0.0,0.1,-0.4,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Yasuda Hisanori,21,3,13.0,-1.1,-108.9,-1.2,,0.0,0.0,-0.1,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Yasuda Hisanori,21,5,809.0,-1.9,-3.0,-4.2,,-0.3,2.5,-3.1,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Yasuda Hisanori,21,DH,102.0,,,,,,,-1.2,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Yamaashi Tatsuya,26,3,26.2,0.8,38.6,0.6,,0.0,0.1,-0.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Yamaashi Tatsuya,26,4,39.0,-0.1,-3.3,0.0,,-0.2,0.1,0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Yamaashi Tatsuya,26,5,101.0,1.2,15.3,0.7,,-0.1,0.6,-0.4,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Yamaashi Tatsuya,26,6,78.2,-1.1,-18.0,-1.1,,-0.4,0.4,0.6,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Yamaashi Tatsuya,26,DH,6.0,,,,,,,-0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Kawagoe Seiji,27,7,40.0,0.8,25.7,-0.1,0.8,,0.0,-0.4,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Kawagoe Seiji,27,8,39.2,-0.2,-6.5,-2.1,1.8,,0.0,0.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Kawagoe Seiji,27,9,113.0,-2.6,-29.6,-0.7,-1.9,,0.1,-0.4,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Kawagoe Seiji,27,DH,1.0,,,,,,,0.0,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Mune Yuma,24,5,333.0,3.3,12.8,1.7,,-0.2,1.8,-1.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Mune Yuma,24,7,25.0,-0.1,-5.1,0.2,-0.2,,0.0,-0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Mune Yuma,24,8,48.0,-4.3,-115.3,-3.5,-0.8,,0.0,0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Mune Yuma,24,9,34.0,-2.0,-75.7,-1.9,-0.1,,0.0,-0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Wakabayashi Akihiro,26,3,26.2,-0.7,-33.7,-0.1,,0.0,-0.6,-0.3,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Wakabayashi Akihiro,26,4,100.0,2.8,36.0,2.4,,-0.2,0.6,0.3,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Wakabayashi Akihiro,26,5,14.2,0.1,8.8,-0.1,,0.2,0.0,-0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Wakabayashi Akihiro,26,6,3.0,0.1,42.9,0.2,,-0.1,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Wakabayashi Akihiro,26,7,149.2,-3.3,-28.4,-3.2,-0.2,,0.1,-1.4,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Wakabayashi Akihiro,26,8,3.0,0.3,128.7,0.3,0.0,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Wakabayashi Akihiro,26,9,42.0,-1.9,-58.2,-2.2,0.3,,0.0,-0.2,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Shigenobu Shinnosuke,27,7,135.2,3.8,36.0,3.6,0.2,,0.1,-1.3,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Shigenobu Shinnosuke,27,8,29.1,0.9,39.5,-0.1,1.0,,0.0,0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Shigenobu Shinnosuke,27,9,31.0,-1.5,-62.3,-1.9,0.3,,0.0,-0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Mizowaki Hayato,26,4,53.1,0.3,7.2,0.0,,0.1,0.2,0.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Mizowaki Hayato,26,5,16.1,-1.2,-94.7,-0.7,,0.0,-0.5,-0.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Fujita Kazuya,37,4,34.0,-0.7,-26.5,-0.6,,-0.3,0.1,0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Fujita Kazuya,37,5,26.0,0.1,5.0,0.0,,0.0,0.2,-0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Abe Toshiki,30,4,962.2,0.2,0.3,-1.9,,1.8,0.3,2.6,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Sugiya Kenshi,29,3,19.1,0.5,33.3,0.2,,0.2,0.1,-0.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Sugiya Kenshi,29,4,38.1,-1.5,-50.4,-0.4,,-0.4,-0.6,0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
