#,Player,Age,Pos,Inn,TZR,TZR/143,RngR,ARM,DPR,ErrR,Pos Adj,Framing,Blocking,,Team,League
,Yokoo Toshitake,26,5,375.2,-0.8,-2.7,0.2,,-0.1,-0.9,-1.4,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Yokoo Toshitake,26,7,2.0,-0.5,-321.8,-0.5,0.0,,0.0,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Yokoo Toshitake,26,DH,13.0,,,,,,,-0.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Kusumoto Taishi,23,7,37.0,-2.2,-76.5,-2.3,0.1,,0.0,-0.3,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Kusumoto Taishi,23,8,18.0,0.2,14.3,0.2,0.1,,0.0,0.1,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Kusumoto Taishi,23,9,73.2,0.5,8.7,0.0,0.4,,0.0,-0.3,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Toritani Takashi,38,6,86.0,-2.8,-41.9,-3.2,,0.5,-0.2,0.7,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Toritani Takashi,38,DH,1.0,,,,,,,0.0,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Hirooka Taishi,22,3,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Hirooka Taishi,22,5,152.0,-0.2,-1.7,0.5,,0.4,-1.1,-0.6,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Hirooka Taishi,22,6,346.2,-7.1,-26.4,-5.9,,1.3,-2.4,2.8,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Nishikawa Haruki,27,8,1242.2,1.4,1.4,7.2,-6.5,,0.7,4.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Hirasawa Taiga,21,3,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Hirasawa Taiga,21,6,283.2,2.4,10.9,2.4,,-0.2,0.2,2.3,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Hirasawa Taiga,21,9,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Yoshikawa Daiki,26,4,18.0,-0.4,-28.6,-0.6,,0.1,0.1,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Yoshikawa Daiki,26,5,7.0,0.0,0.0,-0.1,,0.1,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Yoshikawa Daiki,26,6,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Araki Takahiro,31,3,84.1,0.9,13.7,0.8,,-0.1,0.1,-0.9,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Araki Takahiro,31,4,9.0,0.4,57.2,0.1,,0.3,0.0,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Araki Takahiro,31,5,6.0,-0.1,-21.4,-0.2,,0.0,0.1,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Araki Takahiro,31,7,40.2,2.7,85.4,2.0,0.7,,0.0,-0.4,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Araki Takahiro,31,8,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Araki Takahiro,31,9,13.0,0.3,29.7,0.3,0.0,,0.0,-0.1,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Shiomi Yasutaka,26,7,17.1,1.0,74.4,0.6,0.4,,0.0,-0.2,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Shiomi Yasutaka,26,8,134.2,0.6,5.7,1.1,0.2,,-0.7,0.4,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Shiomi Yasutaka,26,9,41.0,0.0,0.0,0.3,-0.3,,0.0,-0.2,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Hojo Fumiya,24,5,83.1,1.9,29.4,1.8,,0.0,0.1,-0.3,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Hojo Fumiya,24,6,313.2,-1.2,-4.9,1.6,,-0.2,-2.6,2.5,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Nagasaka Kenya,25,2,2.0,0.0,0.0,,0.0,,0.0,0.0,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Ogino Takashi,33,7,12.0,1.0,107.2,1.0,0.0,,0.0,-0.1,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Ogino Takashi,33,8,1031.0,-3.8,-4.7,-6.6,2.1,,0.7,3.4,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Ogino Takashi,33,9,17.2,1.0,72.7,0.9,0.0,,0.0,-0.1,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Tamura Tatsuhiro,25,2,759.2,2.3,3.9,,2.4,,-0.1,10.7,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Uemoto Hiroki,32,3,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Uemoto Hiroki,32,4,139.2,-3.2,-29.5,-2.0,,-0.5,-0.8,0.4,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Villanueva Christian,28,3,14.1,-0.1,-9.0,-0.1,,-0.1,0.0,-0.2,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Villanueva Christian,28,4,4.2,-0.5,-136.9,0.2,,0.0,-0.7,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Villanueva Christian,28,5,459.0,-2.4,-6.7,-3.1,,0.3,0.3,-1.7,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Kamizato Kazuki,25,7,7.2,0.8,133.7,0.8,0.0,,0.0,-0.1,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Kamizato Kazuki,25,8,855.1,3.0,4.5,2.4,0.9,,-0.3,2.8,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Kamizato Kazuki,25,9,33.0,-1.8,-70.2,-1.8,0.0,,0.0,-0.1,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Takeda Aito,22,7,44.0,0.7,20.5,0.9,-0.2,,0.0,-0.4,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Takeda Aito,22,9,106.1,2.7,32.7,1.3,1.3,,0.1,-0.4,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Takeda Aito,22,DH,6.0,,,,,,,-0.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Chikamoto Koji,24,7,28.2,0.0,0.0,-0.3,0.3,,0.0,-0.3,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Chikamoto Koji,24,8,1206.1,-2.9,-3.1,-10.0,8.2,,-1.1,3.9,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Kumashiro Masato,30,3,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Kumashiro Masato,30,4,1.0,-0.1,-128.7,0.0,,-0.1,0.0,0.0,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Kumashiro Masato,30,5,17.0,-0.6,-45.4,-0.7,,0.0,0.0,-0.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Kumashiro Masato,30,6,10.0,0.5,64.4,0.6,,-0.1,0.1,0.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Kumashiro Masato,30,7,6.2,-0.4,-76.8,-0.4,0.0,,0.0,-0.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Kumashiro Masato,30,9,9.0,0.3,42.9,0.3,0.0,,0.0,0.0,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Kumashiro Masato,30,DH,9.0,,,,,,,-0.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Nakamura Yuhei,29,2,963.0,2.5,3.3,,2.5,,0.0,13.5,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Ueda Kai,23,4,80.1,-0.2,-3.2,0.0,,-0.6,0.3,0.2,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Ueda Kai,23,6,48.0,-2.3,-61.7,-2.9,,0.3,0.3,0.4,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Ueda Kai,23,8,28.1,0.8,36.4,0.7,0.1,,0.0,0.1,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Sugano Tsuyoshi,26,7,104.0,0.2,2.5,1.0,-0.9,,0.1,-1.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Sugano Tsuyoshi,26,9,46.0,0.2,5.6,0.5,-0.3,,0.0,-0.2,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Ohta Kengo,22,3,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Ohta Kengo,22,4,25.0,0.2,10.3,0.9,,-0.1,-0.6,0.1,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Ohta Kengo,22,5,498.1,-5.0,-12.9,-2.9,,-0.2,-1.9,-1.9,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Ohta Kengo,22,6,116.0,-3.3,-36.6,-0.9,,-0.4,-2.0,0.9,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Yoshida Yuta,27,2,160.2,-1.4,-11.2,,-1.5,,0.0,2.3,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Kyoda Yota,25,6,1183.0,9.1,9.9,6.4,,1.1,1.6,9.5,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Tanaka Shunta,25,4,242.1,-0.3,-1.6,-0.5,,0.0,0.2,0.6,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Tanaka Shunta,25,5,117.0,3.6,39.6,2.6,,0.0,0.9,-0.4,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Tanaka Shunta,25,6,1.0,0.1,128.7,0.0,,0.1,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Noma Takayoshi,26,7,69.0,-1.9,-35.4,-1.5,-0.4,,0.0,-0.6,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Noma Takayoshi,26,8,636.2,-9.8,-19.8,-7.4,-2.0,,-0.5,2.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Noma Takayoshi,26,9,4.0,-0.7,-225.2,-0.5,-0.1,,0.0,0.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Kamei Yoshiyuki,36,3,4.0,0.2,64.4,0.2,,0.0,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Kamei Yoshiyuki,36,7,178.1,5.8,41.9,3.5,2.2,,0.1,-1.7,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Kamei Yoshiyuki,36,9,724.2,5.5,9.8,4.5,0.7,,0.3,-2.8,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Tashiro Shotaro,29,7,56.1,-2.5,-57.1,-2.6,0.1,,0.0,-0.5,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Tashiro Shotaro,29,8,7.0,-1.1,-202.2,-1.1,0.0,,0.0,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Tashiro Shotaro,29,9,7.0,-0.5,-91.9,-0.5,0.0,,0.0,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Takaya Hiroaki,37,2,155.1,-0.6,-5.0,,-0.7,,0.0,2.2,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Nishiura Hayato,20,7,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Nishiura Hayato,20,8,359.2,1.7,6.1,-1.2,2.7,,0.3,1.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Nishiura Hayato,20,9,205.0,-2.6,-16.3,-5.1,3.2,,-0.8,-0.8,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Nishiura Hayato,20,DH,1.0,,,,,,,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Ohshiro Takumi,26,2,308.1,-1.3,-5.4,,-1.4,,0.1,4.3,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Ohshiro Takumi,26,3,298.2,-0.5,-2.2,0.2,,-0.2,-0.5,-3.3,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Ohshiro Takumi,26,DH,14.0,,,,,,,-0.2,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Katoh Shohei,28,7,34.2,-1.3,-48.2,-1.8,0.5,,0.0,-0.3,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Katoh Shohei,28,8,58.0,2.0,44.4,2.1,-0.1,,0.0,0.2,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Katoh Shohei,28,9,162.0,1.6,12.7,2.4,-0.8,,0.1,-0.6,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Katoh Shohei,28,DH,6.0,,,,,,,-0.1,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Sakamoto Hayato,30,6,1183.0,-3.0,-3.3,-4.8,,-0.6,2.4,9.5,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Wakabayashi Akihiro,25,3,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Wakabayashi Akihiro,25,4,487.2,-11.0,-29.0,-7.9,,0.5,-3.5,1.3,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Wakabayashi Akihiro,25,5,81.2,0.5,7.9,-0.5,,0.3,0.7,-0.3,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Wakabayashi Akihiro,25,6,1.0,0.2,257.4,0.2,,0.0,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Wakabayashi Akihiro,25,7,9.0,1.0,143.0,1.0,0.0,,0.0,-0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Wakabayashi Akihiro,25,8,7.0,-0.1,-18.4,-0.2,0.0,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Wakabayashi Akihiro,25,9,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Wakabayashi Akihiro,25,DH,1.0,,,,,,,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Ueda Tsuyoshi,30,7,11.0,0.5,58.5,0.8,-0.3,,0.0,-0.1,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Ueda Tsuyoshi,30,8,74.0,-0.1,-1.7,-0.1,-0.1,,0.0,0.2,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Ueda Tsuyoshi,30,9,15.2,-2.6,-213.1,-2.1,-0.5,,0.0,-0.1,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Mogi Eigoro,25,5,179.0,-0.2,-1.4,-1.2,,-0.5,1.4,-0.7,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Mogi Eigoro,25,6,1010.1,3.7,4.7,3.6,,0.7,-0.6,8.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Mogi Eigoro,25,DH,46.0,,,,,,,-0.5,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Itohara Kento,26,4,950.0,-2.0,-2.7,-6.4,,1.5,2.8,2.5,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Itohara Kento,26,5,124.0,-1.0,-10.4,-1.2,,0.0,0.1,-0.5,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Itohara Kento,26,6,51.0,-4.5,-113.6,-2.8,,-0.6,-1.1,0.4,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Masuda Daiki,25,4,99.2,-1.1,-14.2,-0.5,,-0.4,-0.1,0.3,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Masuda Daiki,25,5,36.0,0.3,10.7,0.1,,-0.1,0.2,-0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Masuda Daiki,25,6,51.1,-2.6,-65.2,-1.9,,-0.2,-0.4,0.4,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
